"Location","Year","Series","Series Code","Month","Permits"
"Los Angeles County, CA",2020,"Units in 2-Unit Multifamily Structures",4,1,116
"Los Angeles County, CA",2020,"Units in 2-Unit Multifamily Structures",4,2,124
"Los Angeles County, CA",2020,"Units in 2-Unit Multifamily Structures",4,3,116
"Los Angeles County, CA",2020,"Units in 2-Unit Multifamily Structures",4,4,60
"Los Angeles County, CA",2020,"Units in 2-Unit Multifamily Structures",4,5,58
"Los Angeles County, CA",2020,"Units in 2-Unit Multifamily Structures",4,6,40
"Los Angeles County, CA",2020,"Units in 2-Unit Multifamily Structures",4,7,128
"Los Angeles County, CA",2020,"Units in 2-Unit Multifamily Structures",4,8,114
"Los Angeles County, CA",2020,"Units in 2-Unit Multifamily Structures",4,9,94
"Los Angeles County, CA",2020,"Units in 2-Unit Multifamily Structures",4,10,100
"Los Angeles County, CA",2020,"Units in 2-Unit Multifamily Structures",4,11,88
"Los Angeles County, CA",2020,"Units in 2-Unit Multifamily Structures",4,12,86
"Los Angeles County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,1,17
"Los Angeles County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,2,13
"Los Angeles County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,3,9
"Los Angeles County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,4,14
"Los Angeles County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,5,6
"Los Angeles County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,6,10
"Los Angeles County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,7,9
"Los Angeles County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,8,12
"Los Angeles County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,9,9
"Los Angeles County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,10,35
"Los Angeles County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,11,14
"Los Angeles County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,12,36
"Los Angeles County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,1,"1,838"
"Los Angeles County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,2,847
"Los Angeles County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,3,"1,466"
"Los Angeles County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,4,960
"Los Angeles County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,5,338
"Los Angeles County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,6,901
"Los Angeles County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,7,"1,546"
"Los Angeles County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,8,580
"Los Angeles County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,9,902
"Los Angeles County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,10,636
"Los Angeles County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,11,692
"Los Angeles County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,12,"2,117"
"Los Angeles County, CA",2021,"Total Units",1,1,"2,185"
"Los Angeles County, CA",2021,"Total Units",1,2,"1,393"
"Los Angeles County, CA",2021,"Total Units",1,3,"2,544"
"Los Angeles County, CA",2021,"Total Units",1,4,"1,732"
"Los Angeles County, CA",2021,"Total Units",1,5,"1,751"
"Los Angeles County, CA",2021,"Total Units",1,6,"1,612"
"Los Angeles County, CA",2021,"Total Units",1,7,"2,390"
"Los Angeles County, CA",2021,"Total Units",1,8,"1,997"
"Los Angeles County, CA",2021,"Total Units",1,9,"1,837"
"Los Angeles County, CA",2021,"Total Units",1,10,"2,114"
"Los Angeles County, CA",2021,"Total Units",1,11,"1,453"
"Los Angeles County, CA",2021,"Total Units",1,12,"1,844"
"Los Angeles County, CA",2021,"Units in Single Family Structures",2,1,483
"Los Angeles County, CA",2021,"Units in Single Family Structures",2,2,500
"Los Angeles County, CA",2021,"Units in Single Family Structures",2,3,866
"Los Angeles County, CA",2021,"Units in Single Family Structures",2,4,674
"Los Angeles County, CA",2021,"Units in Single Family Structures",2,5,624
"Los Angeles County, CA",2021,"Units in Single Family Structures",2,6,677
"Los Angeles County, CA",2021,"Units in Single Family Structures",2,7,595
"Los Angeles County, CA",2021,"Units in Single Family Structures",2,8,699
"Los Angeles County, CA",2021,"Units in Single Family Structures",2,9,656
"Los Angeles County, CA",2021,"Units in Single Family Structures",2,10,592
"Los Angeles County, CA",2021,"Units in Single Family Structures",2,11,511
"Los Angeles County, CA",2021,"Units in Single Family Structures",2,12,592
"Los Angeles County, CA",2021,"Units in All Multifamily Structures",3,1,"1,702"
"Los Angeles County, CA",2021,"Units in All Multifamily Structures",3,2,893
"Los Angeles County, CA",2021,"Units in All Multifamily Structures",3,3,"1,678"
"Los Angeles County, CA",2021,"Units in All Multifamily Structures",3,4,"1,058"
"Los Angeles County, CA",2021,"Units in All Multifamily Structures",3,5,"1,127"
"Los Angeles County, CA",2021,"Units in All Multifamily Structures",3,6,935
"Los Angeles County, CA",2021,"Units in All Multifamily Structures",3,7,"1,795"
