"Location","Year","Series","Series Code","Month","Permits"
"Orange County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,11,362
"Orange County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,12,495
"Orange County, CA",2021,"Total Units",1,1,981
"Orange County, CA",2021,"Total Units",1,2,802
"Orange County, CA",2021,"Total Units",1,3,"1,572"
"Orange County, CA",2021,"Total Units",1,4,483
"Orange County, CA",2021,"Total Units",1,5,465
"Orange County, CA",2021,"Total Units",1,6,322
"Orange County, CA",2021,"Total Units",1,7,705
"Orange County, CA",2021,"Total Units",1,8,287
"Orange County, CA",2021,"Total Units",1,9,600
"Orange County, CA",2021,"Total Units",1,10,547
"Orange County, CA",2021,"Total Units",1,11,613
"Orange County, CA",2021,"Total Units",1,12,630
"Orange County, CA",2021,"Units in Single Family Structures",2,1,221
"Orange County, CA",2021,"Units in Single Family Structures",2,2,275
"Orange County, CA",2021,"Units in Single Family Structures",2,3,425
"Orange County, CA",2021,"Units in Single Family Structures",2,4,290
"Orange County, CA",2021,"Units in Single Family Structures",2,5,279
"Orange County, CA",2021,"Units in Single Family Structures",2,6,257
"Orange County, CA",2021,"Units in Single Family Structures",2,7,271
"Orange County, CA",2021,"Units in Single Family Structures",2,8,221
"Orange County, CA",2021,"Units in Single Family Structures",2,9,401
"Orange County, CA",2021,"Units in Single Family Structures",2,10,447
"Orange County, CA",2021,"Units in Single Family Structures",2,11,239
"Orange County, CA",2021,"Units in Single Family Structures",2,12,193
"Orange County, CA",2021,"Units in All Multifamily Structures",3,1,760
"Orange County, CA",2021,"Units in All Multifamily Structures",3,2,527
"Orange County, CA",2021,"Units in All Multifamily Structures",3,3,"1,147"
"Orange County, CA",2021,"Units in All Multifamily Structures",3,4,193
"Orange County, CA",2021,"Units in All Multifamily Structures",3,5,186
"Orange County, CA",2021,"Units in All Multifamily Structures",3,6,65
"Orange County, CA",2021,"Units in All Multifamily Structures",3,7,434
"Orange County, CA",2021,"Units in All Multifamily Structures",3,8,66
"Orange County, CA",2021,"Units in All Multifamily Structures",3,9,199
"Orange County, CA",2021,"Units in All Multifamily Structures",3,10,100
"Orange County, CA",2021,"Units in All Multifamily Structures",3,11,374
"Orange County, CA",2021,"Units in All Multifamily Structures",3,12,437
"Orange County, CA",2021,"Units in 2-Unit Multifamily Structures",4,1,14
"Orange County, CA",2021,"Units in 2-Unit Multifamily Structures",4,2,20
"Orange County, CA",2021,"Units in 2-Unit Multifamily Structures",4,3,28
"Orange County, CA",2021,"Units in 2-Unit Multifamily Structures",4,4,20
"Orange County, CA",2021,"Units in 2-Unit Multifamily Structures",4,5,22
"Orange County, CA",2021,"Units in 2-Unit Multifamily Structures",4,6,32
"Orange County, CA",2021,"Units in 2-Unit Multifamily Structures",4,7,20
"Orange County, CA",2021,"Units in 2-Unit Multifamily Structures",4,8,4
"Orange County, CA",2021,"Units in 2-Unit Multifamily Structures",4,9,6
"Orange County, CA",2021,"Units in 2-Unit Multifamily Structures",4,10,6
"Orange County, CA",2021,"Units in 2-Unit Multifamily Structures",4,11,6
"Orange County, CA",2021,"Units in 2-Unit Multifamily Structures",4,12,4
"Orange County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,1,26
"Orange County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,2,21
"Orange County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,3,12
"Orange County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,4,18
"Orange County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,5,17
"Orange County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,6,13
"Orange County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,7,41
"Orange County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,8,28
"Orange County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,9,35
"Orange County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,10,22
"Orange County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,11,11
"Orange County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,12,17
"Orange County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,1,720
"Orange County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,2,486
"Orange County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,3,"1,107"
"Orange County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,4,155
"Orange County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,5,147
"Orange County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,6,20
"Orange County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,7,373
"Orange County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,8,34
"Orange County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,9,158
"Orange County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,10,72
"Orange County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,11,357
"Orange County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,12,416
"Orange County, CA",2022,"Total Units",1,1,259
"Orange County, CA",2022,"Total Units",1,2,443
"Orange County, CA",2022,"Total Units",1,3,568
"Orange County, CA",2022,"Total Units",1,4,400
"Orange County, CA",2022,"Total Units",1,5,691
"Orange County, CA",2022,"Total Units",1,6,733
"Orange County, CA",2022,"Total Units",1,7,287
"Orange County, CA",2022,"Total Units",1,8,385
"Orange County, CA",2022,"Total Units",1,9,998
"Orange County, CA",2022,"Total Units",1,10,490
"Orange County, CA",2022,"Total Units",1,11,269
"Orange County, CA",2022,"Total Units",1,12,687
"Orange County, CA",2022,"Units in Single Family Structures",2,1,231
"Orange County, CA",2022,"Units in Single Family Structures",2,2,290
"Orange County, CA",2022,"Units in Single Family Structures",2,3,376
"Orange County, CA",2022,"Units in Single Family Structures",2,4,308
"Orange County, CA",2022,"Units in Single Family Structures",2,5,292
"Orange County, CA",2022,"Units in Single Family Structures",2,6,263
"Orange County, CA",2022,"Units in Single Family Structures",2,7,196
"Orange County, CA",2022,"Units in Single Family Structures",2,8,270
"Orange County, CA",2022,"Units in Single Family Structures",2,9,221
"Orange County, CA",2022,"Units in Single Family Structures",2,10,178
"Orange County, CA",2022,"Units in Single Family Structures",2,11,165
"Orange County, CA",2022,"Units in Single Family Structures",2,12,160
"Orange County, CA",2022,"Units in All Multifamily Structures",3,1,28
"Orange County, CA",2022,"Units in All Multifamily Structures",3,2,153
"Orange County, CA",2022,"Units in All Multifamily Structures",3,3,192
"Orange County, CA",2022,"Units in All Multifamily Structures",3,4,92
"Orange County, CA",2022,"Units in All Multifamily Structures",3,5,399
"Orange County, CA",2022,"Units in All Multifamily Structures",3,6,470
"Orange County, CA",2022,"Units in All Multifamily Structures",3,7,91
"Orange County, CA",2022,"Units in All Multifamily Structures",3,8,115
"Orange County, CA",2022,"Units in All Multifamily Structures",3,9,777
"Orange County, CA",2022,"Units in All Multifamily Structures",3,10,312
"Orange County, CA",2022,"Units in All Multifamily Structures",3,11,104
"Orange County, CA",2022,"Units in All Multifamily Structures",3,12,527
"Orange County, CA",2022,"Units in 2-Unit Multifamily Structures",4,1,6
"Orange County, CA",2022,"Units in 2-Unit Multifamily Structures",4,2,12
"Orange County, CA",2022,"Units in 2-Unit Multifamily Structures",4,3,16
"Orange County, CA",2022,"Units in 2-Unit Multifamily Structures",4,4,40
"Orange County, CA",2022,"Units in 2-Unit Multifamily Structures",4,5,6
"Orange County, CA",2022,"Units in 2-Unit Multifamily Structures",4,6,24
