"Location","Year","Series","Series Code","Month","Permits"
"San Diego County, CA",2020,"Units in Single Family Structures",2,2,371
"San Diego County, CA",2020,"Units in Single Family Structures",2,3,200
"San Diego County, CA",2020,"Units in Single Family Structures",2,4,156
"San Diego County, CA",2020,"Units in Single Family Structures",2,5,136
"San Diego County, CA",2020,"Units in Single Family Structures",2,6,342
"San Diego County, CA",2020,"Units in Single Family Structures",2,7,249
"San Diego County, CA",2020,"Units in Single Family Structures",2,8,257
"San Diego County, CA",2020,"Units in Single Family Structures",2,9,238
"San Diego County, CA",2020,"Units in Single Family Structures",2,10,266
"San Diego County, CA",2020,"Units in Single Family Structures",2,11,146
"San Diego County, CA",2020,"Units in Single Family Structures",2,12,275
"San Diego County, CA",2020,"Units in All Multifamily Structures",3,1,362
"San Diego County, CA",2020,"Units in All Multifamily Structures",3,2,96
"San Diego County, CA",2020,"Units in All Multifamily Structures",3,3,659
"San Diego County, CA",2020,"Units in All Multifamily Structures",3,4,518
"San Diego County, CA",2020,"Units in All Multifamily Structures",3,5,485
"San Diego County, CA",2020,"Units in All Multifamily Structures",3,6,523
"San Diego County, CA",2020,"Units in All Multifamily Structures",3,7,503
"San Diego County, CA",2020,"Units in All Multifamily Structures",3,8,733
"San Diego County, CA",2020,"Units in All Multifamily Structures",3,9,309
"San Diego County, CA",2020,"Units in All Multifamily Structures",3,10,632
"San Diego County, CA",2020,"Units in All Multifamily Structures",3,11,456
"San Diego County, CA",2020,"Units in All Multifamily Structures",3,12,"1,273"
"San Diego County, CA",2020,"Units in 2-Unit Multifamily Structures",4,1,4
"San Diego County, CA",2020,"Units in 2-Unit Multifamily Structures",4,2,14
"San Diego County, CA",2020,"Units in 2-Unit Multifamily Structures",4,3,6
"San Diego County, CA",2020,"Units in 2-Unit Multifamily Structures",4,4,4
"San Diego County, CA",2020,"Units in 2-Unit Multifamily Structures",4,5,0
"San Diego County, CA",2020,"Units in 2-Unit Multifamily Structures",4,6,8
"San Diego County, CA",2020,"Units in 2-Unit Multifamily Structures",4,7,10
"San Diego County, CA",2020,"Units in 2-Unit Multifamily Structures",4,8,22
"San Diego County, CA",2020,"Units in 2-Unit Multifamily Structures",4,9,2
"San Diego County, CA",2020,"Units in 2-Unit Multifamily Structures",4,10,8
"San Diego County, CA",2020,"Units in 2-Unit Multifamily Structures",4,11,6
"San Diego County, CA",2020,"Units in 2-Unit Multifamily Structures",4,12,6
"San Diego County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,1,0
"San Diego County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,2,77
"San Diego County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,3,38
"San Diego County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,4,65
"San Diego County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,5,0
"San Diego County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,6,33
"San Diego County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,7,35
"San Diego County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,8,59
"San Diego County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,9,16
"San Diego County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,10,36
"San Diego County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,11,19
"San Diego County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,12,28
"San Diego County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,1,358
"San Diego County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,2,5
"San Diego County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,3,615
"San Diego County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,4,449
"San Diego County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,5,485
"San Diego County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,6,482
"San Diego County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,7,458
"San Diego County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,8,652
"San Diego County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,9,291
"San Diego County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,10,588
"San Diego County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,11,431
"San Diego County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,12,"1,239"
"San Diego County, CA",2021,"Total Units",1,1,978
"San Diego County, CA",2021,"Total Units",1,2,750
"San Diego County, CA",2021,"Total Units",1,3,894
"San Diego County, CA",2021,"Total Units",1,4,540
"San Diego County, CA",2021,"Total Units",1,5,391
"San Diego County, CA",2021,"Total Units",1,6,872
"San Diego County, CA",2021,"Total Units",1,7,684
"San Diego County, CA",2021,"Total Units",1,8,"1,202"
"San Diego County, CA",2021,"Total Units",1,9,662
"San Diego County, CA",2021,"Total Units",1,10,875
"San Diego County, CA",2021,"Total Units",1,11,514
"San Diego County, CA",2021,"Total Units",1,12,"1,034"
"San Diego County, CA",2021,"Units in Single Family Structures",2,1,226
"San Diego County, CA",2021,"Units in Single Family Structures",2,2,278
