"Location","Year","Series","Series Code","Month","Permits"
"Sacramento County, CA",2019,"Units in 3 & 4-Unit Multifamily Structures",5,3,4
"Sacramento County, CA",2019,"Units in 3 & 4-Unit Multifamily Structures",5,4,0
"Sacramento County, CA",2019,"Units in 3 & 4-Unit Multifamily Structures",5,5,0
"Sacramento County, CA",2019,"Units in 3 & 4-Unit Multifamily Structures",5,6,0
"Sacramento County, CA",2019,"Units in 3 & 4-Unit Multifamily Structures",5,7,0
"Sacramento County, CA",2019,"Units in 3 & 4-Unit Multifamily Structures",5,8,3
"Sacramento County, CA",2019,"Units in 3 & 4-Unit Multifamily Structures",5,9,0
"Sacramento County, CA",2019,"Units in 3 & 4-Unit Multifamily Structures",5,10,4
"Sacramento County, CA",2019,"Units in 3 & 4-Unit Multifamily Structures",5,11,4
"Sacramento County, CA",2019,"Units in 3 & 4-Unit Multifamily Structures",5,12,16
"Sacramento County, CA",2019,"Units in 5+-Unit Multifamily Structures",6,1,136
"Sacramento County, CA",2019,"Units in 5+-Unit Multifamily Structures",6,2,113
"Sacramento County, CA",2019,"Units in 5+-Unit Multifamily Structures",6,3,0
"Sacramento County, CA",2019,"Units in 5+-Unit Multifamily Structures",6,4,180
"Sacramento County, CA",2019,"Units in 5+-Unit Multifamily Structures",6,5,24
"Sacramento County, CA",2019,"Units in 5+-Unit Multifamily Structures",6,6,42
"Sacramento County, CA",2019,"Units in 5+-Unit Multifamily Structures",6,7,292
"Sacramento County, CA",2019,"Units in 5+-Unit Multifamily Structures",6,8,0
"Sacramento County, CA",2019,"Units in 5+-Unit Multifamily Structures",6,9,10
"Sacramento County, CA",2019,"Units in 5+-Unit Multifamily Structures",6,10,584
"Sacramento County, CA",2019,"Units in 5+-Unit Multifamily Structures",6,11,63
"Sacramento County, CA",2019,"Units in 5+-Unit Multifamily Structures",6,12,11
"Sacramento County, CA",2020,"Total Units",1,1,464
"Sacramento County, CA",2020,"Total Units",1,2,391
"Sacramento County, CA",2020,"Total Units",1,3,402
"Sacramento County, CA",2020,"Total Units",1,4,129
"Sacramento County, CA",2020,"Total Units",1,5,818
"Sacramento County, CA",2020,"Total Units",1,6,865
"Sacramento County, CA",2020,"Total Units",1,7,306
"Sacramento County, CA",2020,"Total Units",1,8,351
"Sacramento County, CA",2020,"Total Units",1,9,495
"Sacramento County, CA",2020,"Total Units",1,10,405
"Sacramento County, CA",2020,"Total Units",1,11,427
"Sacramento County, CA",2020,"Total Units",1,12,"1,055"
"Sacramento County, CA",2020,"Units in Single Family Structures",2,1,283
"Sacramento County, CA",2020,"Units in Single Family Structures",2,2,349
"Sacramento County, CA",2020,"Units in Single Family Structures",2,3,279
"Sacramento County, CA",2020,"Units in Single Family Structures",2,4,118
"Sacramento County, CA",2020,"Units in Single Family Structures",2,5,161
"Sacramento County, CA",2020,"Units in Single Family Structures",2,6,306
"Sacramento County, CA",2020,"Units in Single Family Structures",2,7,292
"Sacramento County, CA",2020,"Units in Single Family Structures",2,8,261
"Sacramento County, CA",2020,"Units in Single Family Structures",2,9,351
"Sacramento County, CA",2020,"Units in Single Family Structures",2,10,342
"Sacramento County, CA",2020,"Units in Single Family Structures",2,11,248
"Sacramento County, CA",2020,"Units in Single Family Structures",2,12,454
"Sacramento County, CA",2020,"Units in All Multifamily Structures",3,1,181
"Sacramento County, CA",2020,"Units in All Multifamily Structures",3,2,42
"Sacramento County, CA",2020,"Units in All Multifamily Structures",3,3,123
"Sacramento County, CA",2020,"Units in All Multifamily Structures",3,4,11
"Sacramento County, CA",2020,"Units in All Multifamily Structures",3,5,657
"Sacramento County, CA",2020,"Units in All Multifamily Structures",3,6,559
"Sacramento County, CA",2020,"Units in All Multifamily Structures",3,7,14
"Sacramento County, CA",2020,"Units in All Multifamily Structures",3,8,90
"Sacramento County, CA",2020,"Units in All Multifamily Structures",3,9,144
"Sacramento County, CA",2020,"Units in All Multifamily Structures",3,10,63
"Sacramento County, CA",2020,"Units in All Multifamily Structures",3,11,179
"Sacramento County, CA",2020,"Units in All Multifamily Structures",3,12,601
"Sacramento County, CA",2020,"Units in 2-Unit Multifamily Structures",4,1,6
"Sacramento County, CA",2020,"Units in 2-Unit Multifamily Structures",4,2,38
"Sacramento County, CA",2020,"Units in 2-Unit Multifamily Structures",4,3,4
"Sacramento County, CA",2020,"Units in 2-Unit Multifamily Structures",4,4,2
"Sacramento County, CA",2020,"Units in 2-Unit Multifamily Structures",4,5,0
"Sacramento County, CA",2020,"Units in 2-Unit Multifamily Structures",4,6,0
"Sacramento County, CA",2020,"Units in 2-Unit Multifamily Structures",4,7,2
"Sacramento County, CA",2020,"Units in 2-Unit Multifamily Structures",4,8,8
"Sacramento County, CA",2020,"Units in 2-Unit Multifamily Structures",4,9,0
"Sacramento County, CA",2020,"Units in 2-Unit Multifamily Structures",4,10,0
"Sacramento County, CA",2020,"Units in 2-Unit Multifamily Structures",4,11,8
"Sacramento County, CA",2020,"Units in 2-Unit Multifamily Structures",4,12,20
"Sacramento County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,1,8
"Sacramento County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,2,4
"Sacramento County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,3,8
"Sacramento County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,4,0
"Sacramento County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,5,4
"Sacramento County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,6,0
"Sacramento County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,7,0
"Sacramento County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,8,0
"Sacramento County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,9,0
"Sacramento County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,10,0
"Sacramento County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,11,12
"Sacramento County, CA",2020,"Units in 3 & 4-Unit Multifamily Structures",5,12,53
"Sacramento County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,1,167
"Sacramento County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,2,0
"Sacramento County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,3,111
"Sacramento County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,4,9
"Sacramento County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,5,653
"Sacramento County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,6,559
"Sacramento County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,7,12
"Sacramento County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,8,82
"Sacramento County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,9,144
"Sacramento County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,10,63
"Sacramento County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,11,159
"Sacramento County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,12,528
"Sacramento County, CA",2021,"Total Units",1,1,301
"Sacramento County, CA",2021,"Total Units",1,2,467
"Sacramento County, CA",2021,"Total Units",1,3,664
"Sacramento County, CA",2021,"Total Units",1,4,703
"Sacramento County, CA",2021,"Total Units",1,5,513
"Sacramento County, CA",2021,"Total Units",1,6,725
"Sacramento County, CA",2021,"Total Units",1,7,266
"Sacramento County, CA",2021,"Total Units",1,8,529
"Sacramento County, CA",2021,"Total Units",1,9,225
"Sacramento County, CA",2021,"Total Units",1,10,357
"Sacramento County, CA",2021,"Total Units",1,11,472
"Sacramento County, CA",2021,"Total Units",1,12,808
