fips,region_name,state,date,home_price,year,month,county_name,treated,post,treated_post,log_home_price,county_id,time_id,time_trend
06037,Los Angeles County,California,2018-01-31,574811.412306375,2018,1,Los Angeles County,1,0,0,13.261797287385136,California_Los Angeles County,2018-01,0
06037,Los Angeles County,California,2018-02-28,584959.5206697668,2018,2,Los Angeles County,1,0,0,13.279297928383583,California_Los Angeles County,2018-02,0.07665982203969883
06037,Los Angeles County,California,2018-03-31,596574.0729079066,2018,3,Los Angeles County,1,0,0,13.298958692035832,California_Los Angeles County,2018-03,0.16153319644079397
06037,Los Angeles County,California,2018-04-30,606244.7679592818,2018,4,Los Angeles County,1,0,0,13.315039091026334,California_Los Angeles County,2018-04,0.243668720054757
06037,Los Angeles County,California,2018-05-31,613602.6441358755,2018,5,Los Angeles County,1,0,0,13.327102838243427,California_Los Angeles County,2018-05,0.32854209445585214
06037,Los Angeles County,California,2018-06-30,618740.1756913747,2018,6,Los Angeles County,1,0,0,13.33544071506848,California_Los Angeles County,2018-06,0.4106776180698152
06037,Los Angeles County,California,2018-07-31,624086.1263640319,2018,7,Los Angeles County,1,0,0,13.344043660846546,California_Los Angeles County,2018-07,0.49555099247091033
06037,Los Angeles County,California,2018-08-31,631273.1272563118,2018,8,Los Angeles County,1,0,0,13.3554938961383,California_Los Angeles County,2018-08,0.5804243668720055
06037,Los Angeles County,California,2018-09-30,640529.4735876016,2018,9,Los Angeles County,1,0,0,13.370050415790411,California_Los Angeles County,2018-09,0.6625598904859685
06037,Los Angeles County,California,2018-10-31,649528.7129661855,2018,10,Los Angeles County,1,0,0,13.384002321915787,California_Los Angeles County,2018-10,0.7474332648870636
06037,Los Angeles County,California,2018-11-30,655891.1350868376,2018,11,Los Angeles County,1,0,0,13.39375010154304,California_Los Angeles County,2018-11,0.8295687885010267
06037,Los Angeles County,California,2018-12-31,659388.4720997649,2018,12,Los Angeles County,1,0,0,13.399068127058342,California_Los Angeles County,2018-12,0.9144421629021219
06037,Los Angeles County,California,2019-01-31,657112.3201318887,2019,1,Los Angeles County,1,0,0,13.395610241959758,California_Los Angeles County,2019-01,0.999315537303217
06037,Los Angeles County,California,2019-02-28,650394.6036558055,2019,2,Los Angeles County,1,0,0,13.38533454021915,California_Los Angeles County,2019-02,1.0759753593429158
06037,Los Angeles County,California,2019-03-31,641683.596541031,2019,3,Los Angeles County,1,0,0,13.371850620907644,California_Los Angeles County,2019-03,1.160848733744011
06037,Los Angeles County,California,2019-04-30,635383.733822931,2019,4,Los Angeles County,1,0,0,13.361984400588911,California_Los Angeles County,2019-04,1.242984257357974
06037,Los Angeles County,California,2019-05-31,631651.2798315242,2019,5,Los Angeles County,1,0,0,13.3560927484281,California_Los Angeles County,2019-05,1.3278576317590691
06037,Los Angeles County,California,2019-06-30,629543.4886172741,2019,6,Los Angeles County,1,0,0,13.352750214460425,California_Los Angeles County,2019-06,1.4099931553730323
06037,Los Angeles County,California,2019-07-31,630670.2620459391,2019,7,Los Angeles County,1,0,0,13.354538440828108,California_Los Angeles County,2019-07,1.4948665297741273
06037,Los Angeles County,California,2019-08-31,635446.1583193425,2019,8,Los Angeles County,1,0,0,13.362082642685431,California_Los Angeles County,2019-08,1.5797399041752225
06037,Los Angeles County,California,2019-09-30,642883.8499846339,2019,9,Los Angeles County,1,0,0,13.373719349242831,California_Los Angeles County,2019-09,1.6618754277891854
06037,Los Angeles County,California,2019-10-31,650382.269182292,2019,10,Los Angeles County,1,0,0,13.385315575439298,California_Los Angeles County,2019-10,1.7467488021902806
06037,Los Angeles County,California,2019-11-30,657151.6364699613,2019,11,Los Angeles County,1,0,0,13.395670072160362,California_Los Angeles County,2019-11,1.8288843258042438
06037,Los Angeles County,California,2019-12-31,663425.9873131006,2019,12,Los Angeles County,1,0,0,13.405172577644795,California_Los Angeles County,2019-12,1.9137577002053388
06037,Los Angeles County,California,2020-01-31,666948.2641408229,2020,1,Los Angeles County,1,1,1,13.410467756883177,California_Los Angeles County,2020-01,1.998631074606434
06037,Los Angeles County,California,2020-02-29,668207.3576531495,2020,2,Los Angeles County,1,1,1,13.412353819998241,California_Los Angeles County,2020-02,2.078028747433265
06037,Los Angeles County,California,2020-03-31,668155.3690989154,2020,3,Los Angeles County,1,1,1,13.412276013945707,California_Los Angeles County,2020-03,2.16290212183436
06037,Los Angeles County,California,2020-04-30,668242.7234609291,2020,4,Los Angeles County,1,1,1,13.412406744994524,California_Los Angeles County,2020-04,2.245037645448323
06037,Los Angeles County,California,2020-05-31,666562.3587301931,2020,5,Los Angeles County,1,1,1,13.40988897570996,California_Los Angeles County,2020-05,2.329911019849418
06037,Los Angeles County,California,2020-06-30,663194.4804537747,2020,6,Los Angeles County,1,1,1,13.404823560171748,California_Los Angeles County,2020-06,2.412046543463381
06037,Los Angeles County,California,2020-07-31,663366.3648063986,2020,7,Los Angeles County,1,1,1,13.405082702983327,California_Los Angeles County,2020-07,2.4969199178644765
06037,Los Angeles County,California,2020-08-31,669503.6748231988,2020,8,Los Angeles County,1,1,1,13.414291933005243,California_Los Angeles County,2020-08,2.5817932922655715
06037,Los Angeles County,California,2020-09-30,681819.1622815244,2020,9,Los Angeles County,1,1,1,13.432519743720038,California_Los Angeles County,2020-09,2.6639288158795345
06037,Los Angeles County,California,2020-10-31,695886.9852320445,2020,10,Los Angeles County,1,1,1,13.45294254859173,California_Los Angeles County,2020-10,2.74880219028063
06037,Los Angeles County,California,2020-11-30,711052.3990558769,2020,11,Los Angeles County,1,1,1,13.474501403757428,California_Los Angeles County,2020-11,2.830937713894593
06037,Los Angeles County,California,2020-12-31,725415.2488028188,2020,12,Los Angeles County,1,1,1,13.494499526843548,California_Los Angeles County,2020-12,2.915811088295688
06037,Los Angeles County,California,2021-01-31,734322.5002441905,2021,1,Los Angeles County,1,1,1,13.50670358473001,California_Los Angeles County,2021-01,3.0006844626967832
06037,Los Angeles County,California,2021-02-28,739378.4537460605,2021,2,Los Angeles County,1,1,1,13.51356518487353,California_Los Angeles County,2021-02,3.077344284736482
06037,Los Angeles County,California,2021-03-31,741408.2147930913,2021,3,Los Angeles County,1,1,1,13.516306649746761,California_Los Angeles County,2021-03,3.162217659137577
06037,Los Angeles County,California,2021-04-30,747566.78455725,2021,4,Los Angeles County,1,1,1,13.524578924145349,California_Los Angeles County,2021-04,3.24435318275154
06037,Los Angeles County,California,2021-05-31,756783.0860843143,2021,5,Los Angeles County,1,1,1,13.536831947215715,California_Los Angeles County,2021-05,3.3292265571526354
06037,Los Angeles County,California,2021-06-30,768383.173200644,2021,6,Los Angeles County,1,1,1,13.552043811147232,California_Los Angeles County,2021-06,3.4113620807665983
06037,Los Angeles County,California,2021-07-31,780790.9289562395,2021,7,Los Angeles County,1,1,1,13.568062696385768,California_Los Angeles County,2021-07,3.4962354551676933
06037,Los Angeles County,California,2021-08-31,790485.7796199451,2021,8,Los Angeles County,1,1,1,13.58040294637428,California_Los Angeles County,2021-08,3.5811088295687883
06037,Los Angeles County,California,2021-09-30,798358.3379509747,2021,9,Los Angeles County,1,1,1,13.590312820692736,California_Los Angeles County,2021-09,3.6632443531827517
06037,Los Angeles County,California,2021-10-31,804745.892779508,2021,10,Los Angeles County,1,1,1,13.598281845425767,California_Los Angeles County,2021-10,3.7481177275838466
06037,Los Angeles County,California,2021-11-30,812142.7847345829,2021,11,Los Angeles County,1,1,1,13.60743144695439,California_Los Angeles County,2021-11,3.8302532511978096
06037,Los Angeles County,California,2021-12-31,820579.7780572252,2021,12,Los Angeles County,1,1,1,13.617766415812131,California_Los Angeles County,2021-12,3.915126625598905
06037,Los Angeles County,California,2022-01-31,830178.1902327524,2022,1,Los Angeles County,1,1,1,13.629395643758231,California_Los Angeles County,2022-01,4
06037,Los Angeles County,California,2022-02-28,841208.4431433209,2022,2,Los Angeles County,1,1,1,13.642594759782805,California_Los Angeles County,2022-02,4.076659822039699
06037,Los Angeles County,California,2022-03-31,853513.0470068682,2022,3,Los Angeles County,1,1,1,13.657116107575328,California_Los Angeles County,2022-03,4.161533196440794
06037,Los Angeles County,California,2022-04-30,864664.7803415083,2022,4,Los Angeles County,1,1,1,13.670097173624631,California_Los Angeles County,2022-04,4.243668720054757
06037,Los Angeles County,California,2022-05-31,873844.5652602854,2022,5,Los Angeles County,1,1,1,13.680657795870122,California_Los Angeles County,2022-05,4.328542094455853
06037,Los Angeles County,California,2022-06-30,879242.1057308568,2022,6,Los Angeles County,1,1,1,13.686815571883477,California_Los Angeles County,2022-06,4.4106776180698155
06037,Los Angeles County,California,2022-07-31,882048.5677723209,2022,7,Los Angeles County,1,1,1,13.690002398974377,California_Los Angeles County,2022-07,4.4955509924709105
06037,Los Angeles County,California,2022-08-31,880362.7023145583,2022,8,Los Angeles County,1,1,1,13.688089263260167,California_Los Angeles County,2022-08,4.5804243668720055
06037,Los Angeles County,California,2022-09-30,876140.3497343442,2022,9,Los Angeles County,1,1,1,13.683281573676938,California_Los Angeles County,2022-09,4.662559890485968
06037,Los Angeles County,California,2022-10-31,871121.5210880042,2022,10,Los Angeles County,1,1,1,13.677536765147543,California_Los Angeles County,2022-10,4.747433264887063
06037,Los Angeles County,California,2022-11-30,867625.5674990454,2022,11,Los Angeles County,1,1,1,13.673515526724996,California_Los Angeles County,2022-11,4.829568788501026
06037,Los Angeles County,California,2022-12-31,864743.0574382223,2022,12,Los Angeles County,1,1,1,13.67018769836386,California_Los Angeles County,2022-12,4.914442162902122
48201,Harris County,Texas,2018-01-31,192771.69203811343,2018,1,Harris County,0,0,0,12.169261824850201,Texas_Harris County,2018-01,0
48201,Harris County,Texas,2018-02-28,193412.2718352941,2018,2,Harris County,0,0,0,12.17257931311802,Texas_Harris County,2018-02,0.07665982203969883
48201,Harris County,Texas,2018-03-31,194223.9804456696,2018,3,Harris County,0,0,0,12.17676731045831,Texas_Harris County,2018-03,0.16153319644079397
48201,Harris County,Texas,2018-04-30,195059.50412004325,2018,4,Harris County,0,0,0,12.18105994033085,Texas_Harris County,2018-04,0.243668720054757
48201,Harris County,Texas,2018-05-31,196043.8515714586,2018,5,Harris County,0,0,0,12.186093645695712,Texas_Harris County,2018-05,0.32854209445585214
48201,Harris County,Texas,2018-06-30,196931.6202329749,2018,6,Harris County,0,0,0,12.190611842048726,Texas_Harris County,2018-06,0.4106776180698152
48201,Harris County,Texas,2018-07-31,197926.53991425823,2018,7,Harris County,0,0,0,12.195651230301188,Texas_Harris County,2018-07,0.49555099247091033
48201,Harris County,Texas,2018-08-31,198796.55647956548,2018,8,Harris County,0,0,0,12.20003725152323,Texas_Harris County,2018-08,0.5804243668720055
48201,Harris County,Texas,2018-09-30,199673.24669937545,2018,9,Harris County,0,0,0,12.204437542975162,Texas_Harris County,2018-09,0.6625598904859685
48201,Harris County,Texas,2018-10-31,200454.60184316008,2018,10,Harris County,0,0,0,12.20834307536842,Texas_Harris County,2018-10,0.7474332648870636
48201,Harris County,Texas,2018-11-30,201316.3518427891,2018,11,Harris County,0,0,0,12.21263283953988,Texas_Harris County,2018-11,0.8295687885010267
48201,Harris County,Texas,2018-12-31,202234.8589914053,2018,12,Harris County,0,0,0,12.21718496928231,Texas_Harris County,2018-12,0.9144421629021219
48201,Harris County,Texas,2019-01-31,203192.0756444078,2019,1,Harris County,0,0,0,12.221906996113075,Texas_Harris County,2019-01,0.999315537303217
48201,Harris County,Texas,2019-02-28,204175.58543109617,2019,2,Harris County,0,0,0,12.226735615522948,Texas_Harris County,2019-02,1.0759753593429158
48201,Harris County,Texas,2019-03-31,205065.73745206636,2019,3,Harris County,0,0,0,12.231085877214635,Texas_Harris County,2019-03,1.160848733744011
48201,Harris County,Texas,2019-04-30,205702.7471027393,2019,4,Harris County,0,0,0,12.234187430450946,Texas_Harris County,2019-04,1.242984257357974
48201,Harris County,Texas,2019-05-31,206140.5990669046,2019,5,Harris County,0,0,0,12.2363137347033,Texas_Harris County,2019-05,1.3278576317590691
48201,Harris County,Texas,2019-06-30,206456.93669350736,2019,6,Harris County,0,0,0,12.237847130621448,Texas_Harris County,2019-06,1.4099931553730323
48201,Harris County,Texas,2019-07-31,206742.5595797425,2019,7,Harris County,0,0,0,12.239229624715964,Texas_Harris County,2019-07,1.4948665297741273
48201,Harris County,Texas,2019-08-31,207084.4493666098,2019,8,Harris County,0,0,0,12.240881957005843,Texas_Harris County,2019-08,1.5797399041752225
48201,Harris County,Texas,2019-09-30,207524.2684424381,2019,9,Harris County,0,0,0,12.243003568163129,Texas_Harris County,2019-09,1.6618754277891854
48201,Harris County,Texas,2019-10-31,208185.6978784454,2019,10,Harris County,0,0,0,12.246185738655738,Texas_Harris County,2019-10,1.7467488021902806
48201,Harris County,Texas,2019-11-30,209094.86935941884,2019,11,Harris County,0,0,0,12.250543348336253,Texas_Harris County,2019-11,1.8288843258042438
48201,Harris County,Texas,2019-12-31,210093.20309261937,2019,12,Harris County,0,0,0,12.255306535489323,Texas_Harris County,2019-12,1.9137577002053388
48201,Harris County,Texas,2020-01-31,211071.6419294608,2020,1,Harris County,0,1,0,12.259952890039884,Texas_Harris County,2020-01,1.998631074606434
48201,Harris County,Texas,2020-02-29,211889.7077565693,2020,2,Harris County,0,1,0,12.263821171847743,Texas_Harris County,2020-02,2.078028747433265
48201,Harris County,Texas,2020-03-31,212639.2389882612,2020,3,Harris County,0,1,0,12.267352295066802,Texas_Harris County,2020-03,2.16290212183436
48201,Harris County,Texas,2020-04-30,213138.82607265227,2020,4,Harris County,0,1,0,12.269698997983914,Texas_Harris County,2020-04,2.245037645448323
48201,Harris County,Texas,2020-05-31,213198.38883671552,2020,5,Harris County,0,1,0,12.269978414194219,Texas_Harris County,2020-05,2.329911019849418
48201,Harris County,Texas,2020-06-30,213227.6522036357,2020,6,Harris County,0,1,0,12.27011566363093,Texas_Harris County,2020-06,2.412046543463381
48201,Harris County,Texas,2020-07-31,213623.4583191504,2020,7,Harris County,0,1,0,12.271970203629536,Texas_Harris County,2020-07,2.4969199178644765
48201,Harris County,Texas,2020-08-31,214688.33618635335,2020,8,Harris County,0,1,0,12.276942656291265,Texas_Harris County,2020-08,2.5817932922655715
48201,Harris County,Texas,2020-09-30,216315.0555096691,2020,9,Harris County,0,1,0,12.284491214279226,Texas_Harris County,2020-09,2.6639288158795345
48201,Harris County,Texas,2020-10-31,218422.0543372217,2020,10,Harris County,0,1,0,12.294184499152145,Texas_Harris County,2020-10,2.74880219028063
48201,Harris County,Texas,2020-11-30,221086.95010315627,2020,11,Harris County,0,1,0,12.30631134250371,Texas_Harris County,2020-11,2.830937713894593
48201,Harris County,Texas,2020-12-31,223755.6208286651,2020,12,Harris County,0,1,0,12.318309756843542,Texas_Harris County,2020-12,2.915811088295688
48201,Harris County,Texas,2021-01-31,226458.2750176826,2021,1,Harris County,0,1,0,12.330315990677855,Texas_Harris County,2021-01,3.0006844626967832
48201,Harris County,Texas,2021-02-28,229086.1668875648,2021,2,Harris County,0,1,0,12.341853486381023,Texas_Harris County,2021-02,3.077344284736482
48201,Harris County,Texas,2021-03-31,232056.2619293797,2021,3,Harris County,0,1,0,12.35473512956435,Texas_Harris County,2021-03,3.162217659137577
48201,Harris County,Texas,2021-04-30,235243.98352329363,2021,4,Harris County,0,1,0,12.368378482299304,Texas_Harris County,2021-04,3.24435318275154
48201,Harris County,Texas,2021-05-31,238935.43400507336,2021,5,Harris County,0,1,0,12.383948643810012,Texas_Harris County,2021-05,3.3292265571526354
48201,Harris County,Texas,2021-06-30,242965.0178659478,2021,6,Harris County,0,1,0,12.400672752560144,Texas_Harris County,2021-06,3.4113620807665983
48201,Harris County,Texas,2021-07-31,246456.33942230992,2021,7,Harris County,0,1,0,12.414940134757899,Texas_Harris County,2021-07,3.4962354551676933
48201,Harris County,Texas,2021-08-31,248917.76449335017,2021,8,Harris County,0,1,0,12.424877857819068,Texas_Harris County,2021-08,3.5811088295687883
48201,Harris County,Texas,2021-09-30,250523.9255029631,2021,9,Harris County,0,1,0,12.431309705936044,Texas_Harris County,2021-09,3.6632443531827517
48201,Harris County,Texas,2021-10-31,252508.88771306144,2021,10,Harris County,0,1,0,12.439201725941695,Texas_Harris County,2021-10,3.7481177275838466
48201,Harris County,Texas,2021-11-30,255252.559556333,2021,11,Harris County,0,1,0,12.450008763621426,Texas_Harris County,2021-11,3.8302532511978096
48201,Harris County,Texas,2021-12-31,258504.30653258087,2021,12,Harris County,0,1,0,12.462667632492355,Texas_Harris County,2021-12,3.915126625598905
48201,Harris County,Texas,2022-01-31,262995.4794288631,2022,1,Harris County,0,1,0,12.479892122528767,Texas_Harris County,2022-01,4
48201,Harris County,Texas,2022-02-28,268323.1401859442,2022,2,Harris County,0,1,0,12.49994728012639,Texas_Harris County,2022-02,4.076659822039699
48201,Harris County,Texas,2022-03-31,274525.9028475772,2022,3,Harris County,0,1,0,12.522800899223196,Texas_Harris County,2022-03,4.161533196440794
48201,Harris County,Texas,2022-04-30,280314.12158866395,2022,4,Harris County,0,1,0,12.543666116150208,Texas_Harris County,2022-04,4.243668720054757
48201,Harris County,Texas,2022-05-31,285493.65282486664,2022,5,Harris County,0,1,0,12.561975076044265,Texas_Harris County,2022-05,4.328542094455853
48201,Harris County,Texas,2022-06-30,289895.9066825663,2022,6,Harris County,0,1,0,12.577277195053478,Texas_Harris County,2022-06,4.4106776180698155
48201,Harris County,Texas,2022-07-31,292975.8482328606,2022,7,Harris County,0,1,0,12.587845455362345,Texas_Harris County,2022-07,4.4955509924709105
48201,Harris County,Texas,2022-08-31,294434.1825007314,2022,8,Harris County,0,1,0,12.592810768134536,Texas_Harris County,2022-08,4.5804243668720055
48201,Harris County,Texas,2022-09-30,294615.7566996869,2022,9,Harris County,0,1,0,12.593427266643824,Texas_Harris County,2022-09,4.662559890485968
48201,Harris County,Texas,2022-10-31,294293.43455070216,2022,10,Harris County,0,1,0,12.5923326252765,Texas_Harris County,2022-10,4.747433264887063
48201,Harris County,Texas,2022-11-30,293845.85330686875,2022,11,Harris County,0,1,0,12.590810600343026,Texas_Harris County,2022-11,4.829568788501026
48201,Harris County,Texas,2022-12-31,292790.1609414967,2022,12,Harris County,0,1,0,12.587211457162805,Texas_Harris County,2022-12,4.914442162902122
06073,San Diego County,California,2018-01-31,579605.3572085598,2018,1,San Diego County,1,0,0,13.270102732326873,California_San Diego County,2018-01,0
06073,San Diego County,California,2018-02-28,582864.567251911,2018,2,San Diego County,1,0,0,13.275710135176105,California_San Diego County,2018-02,0.07665982203969883
06073,San Diego County,California,2018-03-31,584995.5275871578,2018,3,San Diego County,1,0,0,13.279359481034613,California_San Diego County,2018-03,0.16153319644079397
06073,San Diego County,California,2018-04-30,586806.9648678582,2018,4,San Diego County,1,0,0,13.28245119441682,California_San Diego County,2018-04,0.243668720054757
06073,San Diego County,California,2018-05-31,589096.5965536622,2018,5,San Diego County,1,0,0,13.286345450127044,California_San Diego County,2018-05,0.32854209445585214
06073,San Diego County,California,2018-06-30,590901.3308958869,2018,6,San Diego County,1,0,0,13.289404329651228,California_San Diego County,2018-06,0.4106776180698152
06073,San Diego County,California,2018-07-31,592532.6157258678,2018,7,San Diego County,1,0,0,13.292161198114954,California_San Diego County,2018-07,0.49555099247091033
06073,San Diego County,California,2018-08-31,593878.9872568193,2018,8,San Diego County,1,0,0,13.294430852433123,California_San Diego County,2018-08,0.5804243668720055
06073,San Diego County,California,2018-09-30,595137.9503328098,2018,9,San Diego County,1,0,0,13.296548506953712,California_San Diego County,2018-09,0.6625598904859685
06073,San Diego County,California,2018-10-31,596423.3199784276,2018,10,San Diego County,1,0,0,13.298705962346428,California_San Diego County,2018-10,0.7474332648870636
06073,San Diego County,California,2018-11-30,597061.0902519135,2018,11,San Diego County,1,0,0,13.299774715869685,California_San Diego County,2018-11,0.8295687885010267
06073,San Diego County,California,2018-12-31,596853.6147802804,2018,12,San Diego County,1,0,0,13.299427160934902,California_San Diego County,2018-12,0.9144421629021219
06073,San Diego County,California,2019-01-31,596403.8677125475,2019,1,San Diego County,1,0,0,13.29867334694986,California_San Diego County,2019-01,0.999315537303217
06073,San Diego County,California,2019-02-28,596191.769311787,2019,2,San Diego County,1,0,0,13.298317654883896,California_San Diego County,2019-02,1.0759753593429158
06073,San Diego County,California,2019-03-31,597170.1937277521,2019,3,San Diego County,1,0,0,13.299957433367721,California_San Diego County,2019-03,1.160848733744011
06073,San Diego County,California,2019-04-30,598518.3533625301,2019,4,San Diego County,1,0,0,13.30221246911154,California_San Diego County,2019-04,1.242984257357974
06073,San Diego County,California,2019-05-31,599271.7861713363,2019,5,San Diego County,1,0,0,13.303470507366,California_San Diego County,2019-05,1.3278576317590691
06073,San Diego County,California,2019-06-30,599785.1055269607,2019,6,San Diego County,1,0,0,13.304326712589518,California_San Diego County,2019-06,1.4099931553730323
06073,San Diego County,California,2019-07-31,599793.0748935834,2019,7,San Diego County,1,0,0,13.304339999537802,California_San Diego County,2019-07,1.4948665297741273
06073,San Diego County,California,2019-08-31,600531.2929744694,2019,8,San Diego County,1,0,0,13.30557003067559,California_San Diego County,2019-08,1.5797399041752225
06073,San Diego County,California,2019-09-30,600982.9321690112,2019,9,San Diego County,1,0,0,13.306321814060858,California_San Diego County,2019-09,1.6618754277891854
06073,San Diego County,California,2019-10-31,602133.0962773148,2019,10,San Diego County,1,0,0,13.308233790015782,California_San Diego County,2019-10,1.7467488021902806
06073,San Diego County,California,2019-11-30,604269.6079483641,2019,11,San Diego County,1,0,0,13.31177574809859,California_San Diego County,2019-11,1.8288843258042438
06073,San Diego County,California,2019-12-31,607523.8709505465,2019,12,San Diego County,1,0,0,13.317146747170616,California_San Diego County,2019-12,1.9137577002053388
06073,San Diego County,California,2020-01-31,611319.962380184,2020,1,San Diego County,1,1,1,13.323375771103107,California_San Diego County,2020-01,1.998631074606434
06073,San Diego County,California,2020-02-29,615564.506449879,2020,2,San Diego County,1,1,1,13.330295022445588,California_San Diego County,2020-02,2.078028747433265
06073,San Diego County,California,2020-03-31,620210.4836296644,2020,3,San Diego County,1,1,1,13.337814189132942,California_San Diego County,2020-03,2.16290212183436
06073,San Diego County,California,2020-04-30,624986.9437584436,2020,4,San Diego County,1,1,1,13.34548603851385,California_San Diego County,2020-04,2.245037645448323
06073,San Diego County,California,2020-05-31,627396.4082302164,2020,5,San Diego County,1,1,1,13.34933384987409,California_San Diego County,2020-05,2.329911019849418
06073,San Diego County,California,2020-06-30,627661.1243842609,2020,6,San Diego County,1,1,1,13.349755688954916,California_San Diego County,2020-06,2.412046543463381
06073,San Diego County,California,2020-07-31,627476.0151166597,2020,7,San Diego County,1,1,1,13.349460726335904,California_San Diego County,2020-07,2.4969199178644765
06073,San Diego County,California,2020-08-31,630008.1176530295,2020,8,San Diego County,1,1,1,13.353487983448241,California_San Diego County,2020-08,2.5817932922655715
06073,San Diego County,California,2020-09-30,636544.5520871006,2020,9,San Diego County,1,1,1,13.3638096899536,California_San Diego County,2020-09,2.6639288158795345
06073,San Diego County,California,2020-10-31,645686.2596061233,2020,10,San Diego County,1,1,1,13.378068998546299,California_San Diego County,2020-10,2.74880219028063
06073,San Diego County,California,2020-11-30,657283.8879486806,2020,11,San Diego County,1,1,1,13.395871301473948,California_San Diego County,2020-11,2.830937713894593
06073,San Diego County,California,2020-12-31,669301.7534684562,2020,12,San Diego County,1,1,1,13.413990288939562,California_San Diego County,2020-12,2.915811088295688
06073,San Diego County,California,2021-01-31,680978.158377889,2021,1,San Diego County,1,1,1,13.431285511750769,California_San Diego County,2021-01,3.0006844626967832
06073,San Diego County,California,2021-02-28,692000.4758007255,2021,2,San Diego County,1,1,1,13.447341922172873,California_San Diego County,2021-02,3.077344284736482
06073,San Diego County,California,2021-03-31,703610.2298606281,2021,3,San Diego County,1,1,1,13.463979831052848,California_San Diego County,2021-03,3.162217659137577
06073,San Diego County,California,2021-04-30,717302.3324440867,2021,4,San Diego County,1,1,1,13.483252693808788,California_San Diego County,2021-04,3.24435318275154
06073,San Diego County,California,2021-05-31,733187.4383348172,2021,5,San Diego County,1,1,1,13.505156662142461,California_San Diego County,2021-05,3.3292265571526354
06073,San Diego County,California,2021-06-30,749326.8361614369,2021,6,San Diego County,1,1,1,13.526930530686954,California_San Diego County,2021-06,3.4113620807665983
06073,San Diego County,California,2021-07-31,762360.5296613822,2021,7,San Diego County,1,1,1,13.54417485881378,California_San Diego County,2021-07,3.4962354551676933
06073,San Diego County,California,2021-08-31,769487.571115373,2021,8,San Diego County,1,1,1,13.553480080233777,California_San Diego County,2021-08,3.5811088295687883
06073,San Diego County,California,2021-09-30,772189.942630607,2021,9,San Diego County,1,1,1,13.556985838421069,California_San Diego County,2021-09,3.6632443531827517
06073,San Diego County,California,2021-10-31,774568.6900381768,2021,10,San Diego County,1,1,1,13.560061624432752,California_San Diego County,2021-10,3.7481177275838466
06073,San Diego County,California,2021-11-30,779810.9161510653,2021,11,San Diego County,1,1,1,13.566806754087521,California_San Diego County,2021-11,3.8302532511978096
06073,San Diego County,California,2021-12-31,788184.306178316,2021,12,San Diego County,1,1,1,13.577487232580992,California_San Diego County,2021-12,3.915126625598905
06073,San Diego County,California,2022-01-31,803444.3749915723,2022,1,San Diego County,1,1,1,13.596663233376965,California_San Diego County,2022-01,4
06073,San Diego County,California,2022-02-28,825494.9758419348,2022,2,San Diego County,1,1,1,13.62373845612384,California_San Diego County,2022-02,4.076659822039699
06073,San Diego County,California,2022-03-31,853229.4053364117,2022,3,San Diego County,1,1,1,13.656783729749163,California_San Diego County,2022-03,4.161533196440794
06073,San Diego County,California,2022-04-30,878523.1936755291,2022,4,San Diego County,1,1,1,13.685997587712716,California_San Diego County,2022-04,4.243668720054757
06073,San Diego County,California,2022-05-31,897116.5610194965,2022,5,San Diego County,1,1,1,13.706941077993964,California_San Diego County,2022-05,4.328542094455853
06073,San Diego County,California,2022-06-30,907307.234360007,2022,6,San Diego County,1,1,1,13.718236408629743,California_San Diego County,2022-06,4.4106776180698155
06073,San Diego County,California,2022-07-31,907635.0989889652,2022,7,San Diego County,1,1,1,13.71859770345052,California_San Diego County,2022-07,4.4955509924709105
06073,San Diego County,California,2022-08-31,899477.4765105997,2022,8,San Diego County,1,1,1,13.709569292048768,California_San Diego County,2022-08,4.5804243668720055
06073,San Diego County,California,2022-09-30,886099.605697729,2022,9,San Diego County,1,1,1,13.694584645049096,California_San Diego County,2022-09,4.662559890485968
06073,San Diego County,California,2022-10-31,874073.5961799276,2022,10,San Diego County,1,1,1,13.680919857248057,California_San Diego County,2022-10,4.747433264887063
06073,San Diego County,California,2022-11-30,864939.6799000035,2022,11,San Diego County,1,1,1,13.670415049262823,California_San Diego County,2022-11,4.829568788501026
06073,San Diego County,California,2022-12-31,858194.7453289217,2022,12,San Diego County,1,1,1,13.6625863286228,California_San Diego County,2022-12,4.914442162902122
06059,Orange County,California,2018-01-31,718097.9235463341,2018,1,Orange County,1,0,0,13.484361222500208,California_Orange County,2018-01,0
06059,Orange County,California,2018-02-28,721428.972412189,2018,2,Orange County,1,0,0,13.488989208014951,California_Orange County,2018-02,0.07665982203969883
06059,Orange County,California,2018-03-31,719940.9686454469,2018,3,Orange County,1,0,0,13.486924499638604,California_Orange County,2018-03,0.16153319644079397
06059,Orange County,California,2018-04-30,717111.3753958499,2018,4,Orange County,1,0,0,13.482986442798607,California_Orange County,2018-04,0.243668720054757
06059,Orange County,California,2018-05-31,715934.7063261719,2018,5,Orange County,1,0,0,13.48134424950263,California_Orange County,2018-05,0.32854209445585214
06059,Orange County,California,2018-06-30,715981.2429157095,2018,6,Orange County,1,0,0,13.481409248554536,California_Orange County,2018-06,0.4106776180698152
06059,Orange County,California,2018-07-31,716008.2706099766,2018,7,Orange County,1,0,0,13.481446997007321,California_Orange County,2018-07,0.49555099247091033
