county_name,state,year,month,date,treated,post,treated_post,total_permits,single_family,multifamily,log_total_permits,log_single_family,log_multifamily,county_id,time_id,time_trend
Ca Alameda,California,2019,5,2019-05-01,1,0,0,332,167,330,5.808142489980444,5.123963979403259,5.802118375377063,California_Ca Alameda,2019-05,1.3278576317590691
Ca Alameda,California,2019,6,2019-06-01,1,0,0,550,105,890,6.311734809152915,4.663439094112067,6.792344427470809,California_Ca Alameda,2019-06,1.4127310061601643
Ca Alameda,California,2019,7,2019-07-01,1,0,0,620,117,1006,6.431331081933479,4.770684624465665,6.914730892718563,California_Ca Alameda,2019-07,1.4948665297741273
Ca Alameda,California,2019,8,2019-08-01,1,0,0,589,126,926,6.380122536899765,4.844187086458591,6.831953565565855,California_Ca Alameda,2019-08,1.5797399041752225
Ca Alameda,California,2019,9,2019-09-01,1,0,0,352,87,530,5.8664680569332965,4.477336814478207,6.274762021241939,California_Ca Alameda,2019-09,1.6646132785763177
Ca Alameda,California,2019,10,2019-10-01,1,0,0,718,110,1216,6.577861357721047,4.709530201312334,7.104144092987527,California_Ca Alameda,2019-10,1.7467488021902806
Ca Alameda,California,2019,11,2019-11-01,1,0,0,223,164,118,5.4116460518550396,5.10594547390058,4.77912349311153,California_Ca Alameda,2019-11,1.8316221765913758
Ca Alameda,California,2019,12,2019-12-01,1,0,0,993,368,1250,6.901737206656574,5.910796644040527,7.1316985104669115,California_Ca Alameda,2019-12,1.9137577002053388
Ca Alameda,California,2020,1,2020-01-01,1,1,1,282,95,374,5.645446897643238,4.564348191467836,5.926926025970411,California_Ca Alameda,2020-01,1.998631074606434
Ca Alameda,California,2020,2,2020-02-01,1,1,1,205,160,90,5.327876168789581,5.081404364984463,4.51085950651685,California_Ca Alameda,2020-02,2.083504449007529
Ca Alameda,California,2020,3,2020-03-01,1,1,1,207,85,244,5.337538079701318,4.454347296253507,5.501258210544727,California_Ca Alameda,2020-03,2.16290212183436
Ca Alameda,California,2020,4,2020-04-01,1,1,1,697,82,1230,6.548219102762372,4.418840607796598,7.115582126184454,California_Ca Alameda,2020-04,2.2477754962354553
Ca Alameda,California,2020,5,2020-05-01,1,1,1,825,74,1502,6.716594773520978,4.31748811353631,7.315218389752975,California_Ca Alameda,2020-05,2.329911019849418
Ca Alameda,California,2020,6,2020-06-01,1,1,1,237,166,142,5.472270673671475,5.117993812416755,4.962844630259907,California_Ca Alameda,2020-06,2.414784394250513
Ca Alameda,California,2020,7,2020-07-01,1,1,1,345,84,522,5.846438775057725,4.442651256490317,6.259581464064923,California_Ca Alameda,2020-07,2.4969199178644765
Ca Alameda,California,2020,8,2020-08-01,1,1,1,415,143,544,6.030685260261263,4.969813299576001,6.300785794663244,California_Ca Alameda,2020-08,2.5817932922655715
Ca Alameda,California,2020,9,2020-09-01,1,1,1,360,106,508,5.8888779583328805,4.672828834461906,6.2324480165505225,California_Ca Alameda,2020-09,2.6666666666666665
Ca Alameda,California,2020,10,2020-10-01,1,1,1,239,163,152,5.480638923341991,5.099866427824199,5.030437921392435,California_Ca Alameda,2020-10,2.74880219028063
Ca Alameda,California,2020,11,2020-11-01,1,1,1,196,96,200,5.2832037287379885,4.574710978503383,5.303304908059076,California_Ca Alameda,2020-11,2.833675564681725
Ca Alameda,California,2020,12,2020-12-01,1,1,1,234,82,304,5.459585514144159,4.418840607796598,5.720311776607412,California_Ca Alameda,2020-12,2.915811088295688
Ca Alameda,California,2021,1,2021-01-01,1,1,1,340,139,402,5.831882477283517,4.941642422609304,5.998936561946683,California_Ca Alameda,2021-01,3.0006844626967832
Ca Alameda,California,2021,2,2021-02-01,1,1,1,206,123,166,5.332718793265369,4.820281565605037,5.117993812416755,California_Ca Alameda,2021-02,3.0855578370978782
Ca Alameda,California,2021,3,2021-03-01,1,1,1,226,152,148,5.424950017481403,5.030437921392435,5.003946305945459,California_Ca Alameda,2021-03,3.162217659137577
Ca Alameda,California,2021,4,2021-04-01,1,1,1,727,141,1172,6.590301048196686,4.955827057601261,7.067319848653476,California_Ca Alameda,2021-04,3.247091033538672
Ca Alameda,California,2021,5,2021-05-01,1,1,1,386,99,574,5.958424693029782,4.605170185988092,6.354370040797351,California_Ca Alameda,2021-05,3.3292265571526354
Ca Alameda,California,2021,6,2021-06-01,1,1,1,621,81,1080,6.432940092739179,4.406719247264253,6.985641817639208,California_Ca Alameda,2021-06,3.4140999315537304
Ca Alameda,California,2021,7,2021-07-01,1,1,1,550,106,888,6.311734809152915,4.672828834461906,6.790097235513905,California_Ca Alameda,2021-07,3.4962354551676933
Ca Alameda,California,2021,8,2021-08-01,1,1,1,597,131,932,6.393590753950631,4.882801922586371,6.838405200847344,California_Ca Alameda,2021-08,3.5811088295687883
Ca Alameda,California,2021,9,2021-09-01,1,1,1,133,88,90,4.897839799950911,4.48863636973214,4.51085950651685,California_Ca Alameda,2021-09,3.6659822039698837
Ca Alameda,California,2021,10,2021-10-01,1,1,1,322,76,492,5.777652323222656,4.343805421853684,6.20050917404269,California_Ca Alameda,2021-10,3.7481177275838466
Ca Alameda,California,2021,11,2021-11-01,1,1,1,304,119,370,5.720311776607412,4.787491742782046,5.916202062607435,California_Ca Alameda,2021-11,3.8329911019849416
Ca Alameda,California,2021,12,2021-12-01,1,1,1,728,82,1292,6.591673732008658,4.418840607796598,7.164720378771857,California_Ca Alameda,2021-12,3.915126625598905
Ca Alameda,California,2022,1,2022-01-01,1,1,1,591,142,898,6.3835066348840055,4.962844630259907,6.80128303447162,California_Ca Alameda,2022-01,4
Ca Alameda,California,2022,2,2022-02-01,1,1,1,307,71,472,5.730099782973574,4.276666119016055,6.159095388491933,California_Ca Alameda,2022-02,4.084873374401095
Ca Alameda,California,2022,3,2022-03-01,1,1,1,315,132,366,5.755742213586912,4.890349128221754,5.905361848054571,California_Ca Alameda,2022-03,4.161533196440794
Ca Alameda,California,2022,4,2022-04-01,1,1,1,430,221,418,6.066108090103747,5.402677381872279,6.037870919922137,California_Ca Alameda,2022-04,4.246406570841889
Ca Alameda,California,2022,5,2022-05-01,1,1,1,243,112,262,5.497168225293202,4.727387818712341,5.572154032177765,California_Ca Alameda,2022-05,4.328542094455853
Ca Alameda,California,2022,6,2022-06-01,1,1,1,680,77,1206,6.523562306149512,4.356708826689592,7.095893221097532,California_Ca Alameda,2022-06,4.413415468856948
Ca Alameda,California,2022,7,2022-07-01,1,1,1,430,86,688,6.066108090103747,4.465908118654584,6.535241271013659,California_Ca Alameda,2022-07,4.4955509924709105
Ca Alameda,California,2022,8,2022-08-01,1,1,1,294,109,370,5.68697535633982,4.700480365792417,5.916202062607435,California_Ca Alameda,2022-08,4.5804243668720055
Ca Alameda,California,2022,9,2022-09-01,1,1,1,325,83,484,5.786897381366708,4.430816798843313,6.184148890937483,California_Ca Alameda,2022-09,4.6652977412731005
Ca Alameda,California,2022,10,2022-10-01,1,1,1,688,68,1240,6.535241271013659,4.23410650459726,7.123672785204607,California_Ca Alameda,2022-10,4.747433264887063
Ca Alameda,California,2022,11,2022-11-01,1,1,1,331,56,550,5.805134968916488,4.04305126783455,6.311734809152915,California_Ca Alameda,2022-11,4.832306639288158
Ca Alameda,California,2022,12,2022-12-01,1,1,1,183,55,256,5.214935757608986,4.02535169073515,5.54907608489522,California_Ca Alameda,2022-12,4.914442162902122
Ca Losangeles,California,2018,1,2018-01-01,1,0,0,1495,374,2242,7.310550158534422,5.926926025970411,7.715569534520208,California_Ca Losangeles,2018-01,0
Ca Losangeles,California,2018,2,2018-02-01,1,0,0,1067,473,1188,6.97354301952014,6.161207321695077,7.080867896690782,California_Ca Losangeles,2018-02,0.08487337440109514
Ca Losangeles,California,2018,3,2018-03-01,1,0,0,2107,621,2972,7.653494909661253,6.432940092739179,7.997326822998097,California_Ca Losangeles,2018-03,0.16153319644079397
Ca Losangeles,California,2018,4,2018-04-01,1,0,0,1846,487,2718,7.52131798019924,6.1903154058531475,7.908019444632471,California_Ca Losangeles,2018-04,0.2464065708418891
Ca Losangeles,California,2018,5,2018-05-01,1,0,0,2436,681,3510,7.798523053625206,6.525029657843462,8.163656176168432,California_Ca Losangeles,2018-05,0.32854209445585214
Ca Losangeles,California,2018,6,2018-06-01,1,0,0,4404,549,7710,8.39049553837028,6.309918278226516,8.95040315983296,California_Ca Losangeles,2018-06,0.4134154688569473
Ca Losangeles,California,2018,7,2018-07-01,1,0,0,1310,442,1736,7.1785454837637,6.093569770045136,7.459914766241105,California_Ca Losangeles,2018-07,0.49555099247091033
Ca Losangeles,California,2018,8,2018-08-01,1,0,0,1138,488,1300,7.037905963447182,6.192362489474872,7.170888478512505,California_Ca Losangeles,2018-08,0.5804243668720055
Ca Losangeles,California,2018,9,2018-09-01,1,0,0,1236,428,1616,7.1204443723924875,6.061456918928017,7.388327859577107,California_Ca Losangeles,2018-09,0.6652977412731006
Ca Losangeles,California,2018,10,2018-10-01,1,0,0,1592,497,2190,7.373374309910049,6.210600077024653,7.692113339595466,California_Ca Losangeles,2018-10,0.7474332648870636
Ca Losangeles,California,2018,11,2018-11-01,1,0,0,1287,508,1558,7.160845906664299,6.2324480165505225,7.351799869057777,California_Ca Losangeles,2018-11,0.8323066392881588
Ca Losangeles,California,2018,12,2018-12-01,1,0,0,2158,438,3440,7.677400430514807,6.0844994130751715,8.14351740579748,California_Ca Losangeles,2018-12,0.9144421629021219
Ca Losangeles,California,2019,1,2019-01-01,1,0,0,2662,455,4414,7.887208585813932,6.1224928095143865,8.392763113038061,California_Ca Losangeles,2019-01,0.999315537303217
Ca Losangeles,California,2019,2,2019-02-01,1,0,0,974,393,1162,6.882437470997847,5.976350909297934,7.0587581525186645,California_Ca Losangeles,2019-02,1.0841889117043122
Ca Losangeles,California,2019,3,2019-03-01,1,0,0,1754,526,2456,7.470224135899966,6.267200548541362,7.806696372521179,California_Ca Losangeles,2019-03,1.160848733744011
Ca Losangeles,California,2019,4,2019-04-01,1,0,0,1143,480,1326,7.042286171939743,6.175867270105761,7.190676034332207,California_Ca Losangeles,2019-04,1.2457221081451062
Ca Losangeles,California,2019,5,2019-05-01,1,0,0,2087,605,2964,7.643961949002529,6.406879986069314,7.994632311431825,California_Ca Losangeles,2019-05,1.3278576317590691
Ca Losangeles,California,2019,6,2019-06-01,1,0,0,1542,551,1982,7.341483852363161,6.313548046277095,7.592366128519796,California_Ca Losangeles,2019-06,1.4127310061601643
Ca Losangeles,California,2019,7,2019-07-01,1,0,0,2349,421,3856,7.762170607138205,6.045005314036012,8.257644958208228,California_Ca Losangeles,2019-07,1.4948665297741273
Ca Losangeles,California,2019,8,2019-08-01,1,0,0,1030,424,1212,6.93828448401696,6.052089168924417,7.10085190894405,California_Ca Losangeles,2019-08,1.5797399041752225
Ca Losangeles,California,2019,9,2019-09-01,1,0,0,2647,409,4476,7.881559917056899,6.016157159698354,8.406708458240965,California_Ca Losangeles,2019-09,1.6646132785763177
Ca Losangeles,California,2019,10,2019-10-01,1,0,0,1839,542,2594,7.517520850603031,6.297109319933935,7.861341795599989,California_Ca Losangeles,2019-10,1.7467488021902806
Ca Losangeles,California,2019,11,2019-11-01,1,0,0,1402,510,1784,7.246368080102461,6.236369590203704,7.487173694213739,California_Ca Losangeles,2019-11,1.8316221765913758
Ca Losangeles,California,2019,12,2019-12-01,1,0,0,2194,563,3262,7.693937325509272,6.335054251498059,8.09040229659332,California_Ca Losangeles,2019-12,1.9137577002053388
Ca Losangeles,California,2020,1,2020-01-01,1,1,1,2570,599,3942,7.852050207265889,6.396929655216146,8.279697133877628,California_Ca Losangeles,2020-01,1.998631074606434
Ca Losangeles,California,2020,2,2020-02-01,1,1,1,1584,600,1968,7.368339686311381,6.398594934535208,7.585281078639126,California_Ca Losangeles,2020-02,2.083504449007529
Ca Losangeles,California,2020,3,2020-03-01,1,1,1,2052,461,3182,7.627057417018934,6.135564891081739,8.065579427282092,California_Ca Losangeles,2020-03,2.16290212183436
Ca Losangeles,California,2020,4,2020-04-01,1,1,1,1346,312,2068,7.205635176410364,5.746203190540153,7.634820677745543,California_Ca Losangeles,2020-04,2.2477754962354553
Ca Losangeles,California,2020,5,2020-05-01,1,1,1,754,352,804,6.626717749249025,5.8664680569332965,6.690842277418564,California_Ca Losangeles,2020-05,2.329911019849418
Ca Losangeles,California,2020,6,2020-06-01,1,1,1,1390,439,1902,7.237778191923443,6.0867747269123065,7.551186867296149,California_Ca Losangeles,2020-06,2.414784394250513
Ca Losangeles,California,2020,7,2020-07-01,1,1,1,2248,565,3366,7.718240951959316,6.338594078203183,8.121777419161074,California_Ca Losangeles,2020-07,2.4969199178644765
Ca Losangeles,California,2020,8,2020-08-01,1,1,1,1352,646,1412,7.210079628170788,6.472346294500901,7.253470382684528,California_Ca Losangeles,2020-08,2.5817932922655715
Ca Losangeles,California,2020,9,2020-09-01,1,1,1,1667,662,2010,7.419380582918692,6.4967749901858625,7.606387389772652,California_Ca Losangeles,2020-09,2.6666666666666665
Ca Losangeles,California,2020,10,2020-10-01,1,1,1,1507,736,1542,7.318539548567902,6.602587892189336,7.341483852363161,California_Ca Losangeles,2020-10,2.74880219028063
Ca Losangeles,California,2020,11,2020-11-01,1,1,1,1278,484,1588,7.153833801578843,6.184148890937483,7.370860166536716,California_Ca Losangeles,2020-11,2.833675564681725
Ca Losangeles,California,2020,12,2020-12-01,1,1,1,2952,713,4478,7.990576881743923,6.570882962339584,8.4071550862073,California_Ca Losangeles,2020-12,2.915811088295688
Ca Losangeles,California,2021,1,2021-01-01,1,1,1,2185,483,3404,7.689828668736484,6.182084906716632,8.133000218583613,California_Ca Losangeles,2021-01,3.0006844626967832
Ca Losangeles,California,2021,2,2021-02-01,1,1,1,1393,500,1786,7.2399325913204695,6.2166061010848646,7.488293515159428,California_Ca Losangeles,2021-02,3.0855578370978782
Ca Losangeles,California,2021,3,2021-03-01,1,1,1,2544,866,3356,7.841885928984623,6.7650389767805414,8.118802996980035,California_Ca Losangeles,2021-03,3.162217659137577
Ca Losangeles,California,2021,4,2021-04-01,1,1,1,1732,674,2116,7.457609289715606,6.51471269087253,7.6577552711348655,California_Ca Losangeles,2021-04,3.247091033538672
Ca Losangeles,California,2021,5,2021-05-01,1,1,1,1751,624,2254,7.468513271496337,6.437751649736401,7.720905251936779,California_Ca Losangeles,2021-05,3.3292265571526354
Ca Losangeles,California,2021,6,2021-06-01,1,1,1,1612,677,1870,7.385851078125209,6.519147287940395,7.534228326274089,California_Ca Losangeles,2021-06,3.4140999315537304
Ca Losangeles,California,2021,7,2021-07-01,1,1,1,2390,595,3590,7.779466967458324,6.39024066706535,8.186185994226083,California_Ca Losangeles,2021-07,3.4962354551676933
Ca Losangeles,California,2021,8,2021-08-01,1,1,1,1997,699,2596,7.599901959208498,6.551080335043404,7.862112211662748,California_Ca Losangeles,2021-08,3.5811088295687883
Ca Losangeles,California,2021,9,2021-09-01,1,1,1,1837,656,2362,7.516433302915632,6.48768401848461,7.767687277186908,California_Ca Losangeles,2021-09,3.6659822039698837
Ca Losangeles,California,2021,10,2021-10-01,1,1,1,2114,592,3044,7.656810091480378,6.385194398997726,8.021256180143997,California_Ca Losangeles,2021-10,3.7481177275838466
Ca Losangeles,California,2021,11,2021-11-01,1,1,1,1453,511,1884,7.282073658093465,6.238324625039508,7.541683099882111,California_Ca Losangeles,2021-11,3.8329911019849416
Ca Losangeles,California,2021,12,2021-12-01,1,1,1,1844,592,2504,7.520234556474628,6.385194398997726,7.826044013518965,California_Ca Losangeles,2021-12,3.915126625598905
Ca Losangeles,California,2022,1,2022-01-01,1,1,1,1508,678,1660,7.319202458767849,6.520621127558696,7.415175109613295,California_Ca Losangeles,2022-01,4
Ca Losangeles,California,2022,2,2022-02-01,1,1,1,2376,602,3548,7.773594467360194,6.401917196727186,8.174421152646497,California_Ca Losangeles,2022-02,4.084873374401095
Ca Losangeles,California,2022,3,2022-03-01,1,1,1,1900,812,2176,7.550135342488429,6.70073110954781,7.685703061234547,California_Ca Losangeles,2022-03,4.161533196440794
Ca Losangeles,California,2022,4,2022-04-01,1,1,1,2730,696,4068,7.912423121473705,6.546785410760524,8.31115254800169,California_Ca Losangeles,2022-04,4.246406570841889
Ca Losangeles,California,2022,5,2022-05-01,1,1,1,2850,697,4306,7.955425088912672,6.548219102762372,8.36799688505411,California_Ca Losangeles,2022-05,4.328542094455853
Ca Losangeles,California,2022,6,2022-06-01,1,1,1,2342,737,3210,7.759187438507795,6.6039438246004725,8.074337694089515,California_Ca Losangeles,2022-06,4.413415468856948
Ca Losangeles,California,2022,7,2022-07-01,1,1,1,1764,642,2244,7.475905969367397,6.466144724237619,7.716460800176355,California_Ca Losangeles,2022-07,4.4955509924709105
Ca Losangeles,California,2022,8,2022-08-01,1,1,1,2628,834,3588,7.874358824729881,6.727431724850855,8.185628891147607,California_Ca Losangeles,2022-08,4.5804243668720055
Ca Losangeles,California,2022,9,2022-09-01,1,1,1,2924,589,4670,7.981049759665957,6.380122536899765,8.449128460502108,California_Ca Losangeles,2022-09,4.6652977412731005
Ca Losangeles,California,2022,10,2022-10-01,1,1,1,1969,574,2790,7.585788821732034,6.354370040797351,7.934155233536322,California_Ca Losangeles,2022-10,4.747433264887063
Ca Losangeles,California,2022,11,2022-11-01,1,1,1,1818,548,2540,7.506042178518122,6.3080984415095305,7.840312983320164,California_Ca Losangeles,2022-11,4.832306639288158
Ca Losangeles,California,2022,12,2022-12-01,1,1,1,1574,637,1874,7.362010551259734,6.45833828334479,7.536363938404511,California_Ca Losangeles,2022-12,4.914442162902122
Ca Orange,California,2018,1,2018-01-01,1,0,0,809,285,1048,6.697034247666484,5.655991810819852,6.955592608396297,California_Ca Orange,2018-01,0
Ca Orange,California,2018,2,2018-02-01,1,0,0,566,391,350,6.340359303727752,5.971261839790462,5.860786223465865,California_Ca Orange,2018-02,0.08487337440109514
Ca Orange,California,2018,3,2018-03-01,1,0,0,650,441,418,6.478509642208569,6.091309882077698,6.037870919922137,California_Ca Orange,2018-03,0.16153319644079397
Ca Orange,California,2018,4,2018-04-01,1,0,0,530,384,292,6.274762021241939,5.953243334287785,5.680172609017068,California_Ca Orange,2018-04,0.2464065708418891
Ca Orange,California,2018,5,2018-05-01,1,0,0,787,523,528,6.669498089857879,6.261491684321042,6.270988431858299,California_Ca Orange,2018-05,0.32854209445585214
Ca Orange,California,2018,6,2018-06-01,1,0,0,570,326,488,6.3473892096560105,5.7899601708972535,6.192362489474872,California_Ca Orange,2018-06,0.4134154688569473
Ca Orange,California,2018,7,2018-07-01,1,0,0,780,268,1024,6.660575149839686,5.594711379601839,6.932447891572509,California_Ca Orange,2018-07,0.49555099247091033
Ca Orange,California,2018,8,2018-08-01,1,0,0,513,415,196,6.2422232654551655,6.030685260261263,5.2832037287379885,California_Ca Orange,2018-08,0.5804243668720055
Ca Orange,California,2018,9,2018-09-01,1,0,0,833,298,1070,6.726233402358747,5.700443573390687,6.976348070447749,California_Ca Orange,2018-09,0.6652977412731006
Ca Orange,California,2018,10,2018-10-01,1,0,0,288,202,172,5.666426688112432,5.313205979041787,5.153291594497779,California_Ca Orange,2018-10,0.7474332648870636
Ca Orange,California,2018,11,2018-11-01,1,0,0,810,243,1134,6.698268054115413,5.497168225293202,7.034387929915503,California_Ca Orange,2018-11,0.8323066392881588
Ca Orange,California,2018,12,2018-12-01,1,0,0,409,267,284,6.016157159698354,5.5909869805108565,5.652489180268651,California_Ca Orange,2018-12,0.9144421629021219
Ca Orange,California,2019,1,2019-01-01,1,0,0,437,214,446,6.082218910376446,5.3706380281276624,6.102558594613569,California_Ca Orange,2019-01,0.999315537303217
Ca Orange,California,2019,2,2019-02-01,1,0,0,310,197,226,5.739792912179234,5.288267030694535,5.424950017481403,California_Ca Orange,2019-02,1.0841889117043122
Ca Orange,California,2019,3,2019-03-01,1,0,0,618,239,758,6.428105272684596,5.480638923341991,6.63200177739563,California_Ca Orange,2019-03,1.160848733744011
Ca Orange,California,2019,4,2019-04-01,1,0,0,658,416,484,6.490723534502507,6.0330862217988015,6.184148890937483,California_Ca Orange,2019-04,1.2457221081451062
Ca Orange,California,2019,5,2019-05-01,1,0,0,501,302,398,6.218600119691729,5.713732805509369,5.988961416889864,California_Ca Orange,2019-05,1.3278576317590691
Ca Orange,California,2019,6,2019-06-01,1,0,0,356,246,220,5.877735781779639,5.5093883366279774,5.3981627015177525,California_Ca Orange,2019-06,1.4127310061601643
Ca Orange,California,2019,7,2019-07-01,1,0,0,541,314,454,6.295266001439646,5.752572638825633,6.12029741895095,California_Ca Orange,2019-07,1.4948665297741273
Ca Orange,California,2019,8,2019-08-01,1,0,0,503,303,400,6.222576268071369,5.717027701406222,5.993961427306569,California_Ca Orange,2019-08,1.5797399041752225
Ca Orange,California,2019,9,2019-09-01,1,0,0,1320,225,2190,7.186144304522325,5.420534999272286,7.692113339595466,California_Ca Orange,2019-09,1.6646132785763177
Ca Orange,California,2019,10,2019-10-01,1,0,0,777,329,896,6.656726524178391,5.799092654460526,6.799055862058796,California_Ca Orange,2019-10,1.7467488021902806
Ca Orange,California,2019,11,2019-11-01,1,0,0,728,301,854,6.591673732008658,5.71042701737487,6.75110146893676,California_Ca Orange,2019-11,1.8316221765913758
Ca Orange,California,2019,12,2019-12-01,1,0,0,1555,271,2568,7.349873704738337,5.605802066295998,7.851271997109883,California_Ca Orange,2019-12,1.9137577002053388
Ca Orange,California,2020,1,2020-01-01,1,1,1,270,201,138,5.602118820879701,5.308267697401205,4.9344739331306915,California_Ca Orange,2020-01,1.998631074606434
Ca Orange,California,2020,2,2020-02-01,1,1,1,458,343,230,6.129050210060545,5.840641657373398,5.442417710521793,California_Ca Orange,2020-02,2.083504449007529
Ca Orange,California,2020,3,2020-03-01,1,1,1,640,294,692,6.46302945692067,5.68697535633982,6.541029999189903,California_Ca Orange,2020-03,2.16290212183436
Ca Orange,California,2020,4,2020-04-01,1,1,1,407,95,624,6.0112671744041615,4.564348191467836,6.437751649736401,California_Ca Orange,2020-04,2.2477754962354553
Ca Orange,California,2020,5,2020-05-01,1,1,1,621,164,914,6.432940092739179,5.10594547390058,6.818924065275521,California_Ca Orange,2020-05,2.329911019849418
Ca Orange,California,2020,6,2020-06-01,1,1,1,382,292,180,5.948034989180646,5.680172609017068,5.198497031265826,California_Ca Orange,2020-06,2.414784394250513
Ca Orange,California,2020,7,2020-07-01,1,1,1,365,264,202,5.902633333401366,5.579729825986222,5.313205979041787,California_Ca Orange,2020-07,2.4969199178644765
Ca Orange,California,2020,8,2020-08-01,1,1,1,344,244,200,5.84354441703136,5.501258210544727,5.303304908059076,California_Ca Orange,2020-08,2.5817932922655715
Ca Orange,California,2020,9,2020-09-01,1,1,1,426,258,336,6.056784013228625,5.556828061699537,5.820082930352362,California_Ca Orange,2020-09,2.6666666666666665
Ca Orange,California,2020,10,2020-10-01,1,1,1,1016,304,1424,6.92461239604856,5.720311776607412,7.261927092702751,California_Ca Orange,2020-10,2.74880219028063
Ca Orange,California,2020,11,2020-11-01,1,1,1,713,334,758,6.570882962339584,5.814130531825066,6.63200177739563,California_Ca Orange,2020-11,2.833675564681725
Ca Orange,California,2020,12,2020-12-01,1,1,1,732,218,1028,6.597145701886651,5.389071729816501,6.9363427358340495,California_Ca Orange,2020-12,2.915811088295688
Ca Orange,California,2021,1,2021-01-01,1,1,1,981,221,1520,6.889591308354466,5.402677381872279,7.327123292259293,California_Ca Orange,2021-01,3.0006844626967832
Ca Orange,California,2021,2,2021-02-01,1,1,1,802,275,1054,6.688354713946762,5.62040086571715,6.961296045910167,California_Ca Orange,2021-02,3.0855578370978782
